x,y,dx,dy
-0.2217369412567649,-7.235481641070318,0.0836677736512154,-0.058208070298548326
-0.739457227213907,-6.822290749105357,0.041847658371306586,-0.08260534569015161
-0.2217369412567649,-6.822290749105357,0.11949056538520139,-0.12116833526645436
0.2959833447003781,-6.822290749105357,0.15697281066114213,-0.16920676566626233
-0.739457227213907,-6.409099857140395,0.08314676909155694,-0.12324545980045182
-0.2217369412567649,-6.409099857140395,0.1311780408587837,-0.17917267034076506
0.2959833447003781,-6.409099857140395,0.18206646827376596,-0.21921939997089543
-0.739457227213907,-5.995908965175435,0.11061483420439164,-0.07901636602840385
-0.2217369412567649,-5.995908965175435,0.1279080447384577,-0.16776368607521025
0.2959833447003781,-5.995908965175435,0.17373129550165875,-0.2329855302959973
0.8137036306575194,-5.995908965175435,0.14273091758510306,-0.23960740375514306
-0.739457227213907,-5.582718073210474,0.14075873556553392,-0.0827481957265545
-0.2217369412567649,-5.582718073210474,0.1423563601042143,-0.21921641841897468
0.2959833447003781,-5.582718073210474,0.1174733008746984,-0.33845215007350177
0.8137036306575194,-5.582718073210474,0.1030560729020733,-0.365444696983805
-0.739457227213907,-5.169527181245513,0.09980518125550682,-0.23348686902671517
-0.2217369412567649,-5.169527181245513,0.10802111984983748,-0.3315079592984342
0.2959833447003781,-5.169527181245513,0.06622190394934936,-0.4339019594205272
0.8137036306575194,-5.169527181245513,0.10250028781366548,-0.5021112634997799
-0.739457227213907,-4.7563362892805525,-0.03355046154392369,-0.30964471507113256
-0.2217369412567649,-4.7563362892805525,0.018372237551733856,-0.37344343700745103
0.2959833447003781,-4.7563362892805525,0.050735218693461245,-0.44941246425936016
0.8137036306575194,-4.7563362892805525,0.1341144452897926,-0.5190508029730856
-7.987541230613902,-4.343145397315592,0.08345139224074928,-0.10209277494156906
-7.469820944656759,-4.343145397315592,0.16176956887547655,-0.20283029004063194
-6.952100658699617,-4.343145397315592,0.3060180245745748,-0.3003228814168765
-6.434380372742474,-4.343145397315592,0.34558463089228547,-0.3501507848638217
-0.739457227213907,-4.343145397315592,-0.09561345771329703,-0.3890055679402469
